96,女性性感染症内科,,,,,,内科（消化器・肝臓・胆嚢・膵臓・内視鏡）,,,,,,,,,,,,,,,消化器外科(胃・大腸),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,内科胃腸科,,,,,,内視鏡内科外科,,,,,,,,,,,,,,,肝・胆・膵外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,男性呼吸器内科,,,,,,内科(呼吸器・消化器・循環器・糖尿病),,,,,,,,,,,,,,,骨軟部腫瘍外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,男性内科（血液）,,,,,,内科（胃腸・消化器・肝臓・胆のう・膵臓・腎臓・循環器・呼吸器・糖尿病・代謝・脂質代謝・内分泌・老年・アレルギー疾患・感染症）,,,,,,,,,,,,,,,皮膚腫瘍外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,消化器内科（胃腸・内視鏡内科）,,,,,,消化器内科（消化器内科）,,,,,,,,,,,,,,,ペイン整形外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,消化器内視鏡内科,,,,,,消化器,,,,,,,,,,,,,,,胃食道外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,胃腸科内科,,,,,,胃腸器科,,,,,,,,,,,,,,,食道胃腸外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,感染症・呼吸器内科,,,,,,消化器科（消化器内科・胃腸内科）,,,,,,,,,,,,,,,疼痛緩和外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,糖尿病内分泌代謝内科,,,,,,呼吸器・消化器・腎臓内科,,,,,,,,,,,,,,,血液外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,内分泌代謝内科,,,,,,消化管内科,,,,,,,,,,,,,,,女性乳腺外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,甲状腺内科,,,,,,消化器内科（胃腸）,,,,,,,,,,,,,,,消化器乳腺外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,循環器科内科,,,,,,消化器科（消化器内科）,,,,,,,,,,,,,,,化学療法外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,神経科（神経内科）,,,,,,腹部内科,,,,,,,,,,,,,,,血液腫瘍外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,肝臓・消化器内科,,,,,,十二指腸内科,,,,,,,,,,,,,,,外科（肛門外科）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,アレルギー内科,,,,,,消化器科・肛門科,,,,,,,,,,,,,,,口腔外科歯科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,神経・内科,,,,,,内科（消化器・循環器・肝臓・糖尿病）,,,,,,,,,,,,,,,大腸内視鏡外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,小児内分泌・代謝内科,,,,,,消化器内科（胃・大腸内視鏡）,,,,,,,,,,,,,,,胃腸外科（内視鏡）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,小児感染症内科,,,,,,消化器内科（消化器科）,,,,,,,,,,,,,,,歯科口腔外科歯科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,小児腎臓内科,,,,,,胃腸内科（胃腸科）,,,,,,,,,,,,,,,肛門外科又はこうもん外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,乳腺内科,,,,,,内科（胃腸内視鏡）,,,,,,,,,,,,,,,美容形成外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,内分泌・代謝・糖尿病内科,,,,,,内科（消化器・代謝・心療・呼吸器・循環器・アレルギー）,,,,,,,,,,,,,,,小児歯科口腔外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,内分泌・糖尿病内科,,,,,,内科（肝臓・胃腸・消化器・呼吸器）,,,,,,,,,,,,,,,形成外科（男性）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,女性乳腺内科,,,,,,消科,,,,,,,,,,,,,,,形成・美容外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,内科（心臓）,,,,,,消内科,,,,,,,,,,,,,,,外科（緩和ケア）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,呼吸器・アレルギー内科,,,,,,内科（感染症・消化器）,,,,,,,,,,,,,,,乳腺外科・外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,循環器・腎臓内科,,,,,,消化器(内)科,,,,,,,,,,,,,,,気管外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,心臓・血管内科,,,,,,消化器・肛門内科,,,,,,,,,,,,,,,男性不妊治療外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,膵臓・消化器内科,,,,,,内科（胃腸）,,,,,,,,,,,,,,,漢方脳外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,泌尿器科内科,,,,,,,,,,,,,,,,,,,,,消外大腸外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,性病内科,,,,,,,,,,,,,,,,,,,,,呼外大腸外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,肝臓・胆のう・膵臓内科,,,,,,,,,,,,,,,,,,,,,頭部外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,内科（循環器・呼吸器）,,,,,,,,,,,,,,,,,,,,,頸部外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,内科（消化器・呼吸器・心療内科）,,,,,,,,,,,,,,,,,,,,,内視鏡消化器外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,気管内科,,,,,,,,,,,,,,,,,,,,,消外肛門外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,膵臓内科,,,,,,,,,,,,,,,,,,,,,乳線外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,大腸内視鏡内科,,,,,,,,,,,,,,,,,,,,,外科（肛門科）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,内科（化学療法）,,,,,,,,,,,,,,,,,,,,,不妊治療外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,代謝・糖尿病内科,,,,,,,,,,,,,,,,,,,,,外科（整形外科）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,糖尿病・代謝・内分泌内科,,,,,,,,,,,,,,,,,,,,,乳腺・内分泌・消化器外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,血管内科,,,,,,,,,,,,,,,,,,,,,消火器外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,放射線内科,,,,,,,,,,,,,,,,,,,,,消化器・胃腸・大腸外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,糖尿代謝内科,,,,,,,,,,,,,,,,,,,,,循環器外科・心臓血管外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,肝臓胆のう膵臓内科,,,,,,,,,,,,,,,,,,,,,気管食道科・気管食道外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,腎透析内科,,,,,,,,,,,,,,,,,,,,,肛門科・肛門外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,内科（透析）,,,,,,,,,,,,,,,,,,,,,整形外科（ペインクリニック）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,循環器・心臓内科,,,,,,,,,,,,,,,,,,,,,胸部血管外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,腫瘍内科（化学療法）,,,,,,,,,,,,,,,,,,,,,外科（皮膚外来）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,内科（ペインクリニック）,,,,,,,,,,,,,,,,,,,,,外科（泌尿器外来）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,ペインクリニック内科・外科,,,,,,,,,,,,,,,,,,,,,呼吸器・血管外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,ペインクリニック・心療内科,,,,,,,,,,,,,,,,,,,,,透析血管外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,人口透析内科,,,,,,,,,,,,,,,,,,,,,泌尿器科整形外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,小児腫瘍内科,,,,,,,,,,,,,,,,,,,,,循環器外科（心臓血管外科）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,腫瘍・血液内科,,,,,,,,,,,,,,,,,,,,,外科（肛門・乳腺）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,内科（血管）,,,,,,,,,,,,,,,,,,,,,矯正外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,呼吸器科内科,,,,,,,,,,,,,,,,,,,,,乳腺･内分泌外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,内科（呼吸器・消化器）,,,,,,,,,,,,,,,,,,,,,大腸･肛門外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,食道・胃腸内科,,,,,,,,,,,,,,,,,,,,,腎臓外科（臓器移植）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,内科(人工透析）,,,,,,,,,,,,,,,,,,,,,頸部・胸部外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,内科（糖尿病・循環器科・呼吸器・消化器）,,,,,,,,,,,,,,,,,,,,,小児心臓外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,胃・大腸・消化器内科,,,,,,,,,,,,,,,,,,,,,外科（消化器内視鏡）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,食道・胃腸・大腸内科（内視鏡）,,,,,,,,,,,,,,,,,,,,,胃腸・肛門外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,呼吸器・循環器内科,,,,,,,,,,,,,,,,,,,,,消化器腫瘍外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,腎臓・人工透析内科,,,,,,,,,,,,,,,,,,,,,内視鏡外科（胃腸・大腸）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,大腸内科,,,,,,,,,,,,,,,,,,,,,リウマチ外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,腎臓内科（人工透析内科）,,,,,,,,,,,,,,,,,,,,,胃腸・大腸・肛門外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,腎臓内科(人工透析),,,,,,,,,,,,,,,,,,,,,外科（胃腸・大腸・肛門）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,腫瘍内科(疼痛緩和),,,,,,,,,,,,,,,,,,,,,呼吸器・心臓血管外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,血液・感染症内科,,,,,,,,,,,,,,,,,,,,,消化器・肛門外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,腎臓内分泌代謝内科,,,,,,,,,,,,,,,,,,,,,緩和ケア・外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,ペイン内科,,,,,,,,,,,,,,,,,,,,,脳神径外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,消化器肝臓内科,,,,,,,,,,,,,,,,,,,,,大腸・こう門外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,糖尿病代謝・内分泌内科,,,,,,,,,,,,,,,,,,,,,心血管外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,代謝内分泌内科,,,,,,,,,,,,,,,,,,,,,内分泌・乳腺外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,腎臓透析内科,,,,,,,,,,,,,,,,,,,,,循環器外科(心臓･血管外科）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,代謝糖尿病内科,,,,,,,,,,,,,,,,,,,,,外科放射線科乳腺外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,女性心療内科,,,,,,,,,,,,,,,,,,,,,外科（がん）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,脳血管内科,,,,,,,,,,,,,,,,,,,,,乳腺・頭頸部外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,心臓病内科,,,,,,,,,,,,,,,,,,,,,消化器科外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,糖尿病代謝内分泌内科,,,,,,,,,,,,,,,,,,,,,胆嚢外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,腎臓内分泌内科,,,,,,,,,,,,,,,,,,,,,末梢血管外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,糖尿内分泌内科,,,,,,,,,,,,,,,,,,,,,外科・整形外科・形成外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,老年呼吸器内科,,,,,,,,,,,,,,,,,,,,,外科（皮膚）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,内分泌糖尿病内科,,,,,,,,,,,,,,,,,,,,,外肛門外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,内科(人工透析),,,,,,,,,,,,,,,,,,,,,食道・胃腸外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,精神内科,,,,,,,,,,,,,,,,,,,,,耳鼻いんこう頭頸部外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,性感性症内科,,,,,,,,,,,,,,,,,,,,,整外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,内科（人間ドック・成人検査のみ）,,,,,,,,,,,,,,,,,,,,,外科（乳腺・肛門・胃腸）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,糖尿病脂質代謝内科,,,,,,,,,,,,,,,,,,,,,肛門・大腸外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,消化器内科（胃腸・肛門・内視鏡）,,,,,,,,,,,,,,,,,,,,,整形外科（理学療法・麻酔）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,胃・大腸内視鏡内科,,,,,,,,,,,,,,,,,,,,,神経外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,内科（内分泌・消化器・胃腸・呼吸器・循環器）,,,,,,,,,,,,,,,,,,,,,消化器・内分泌・小児外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,循環器女性内科,,,,,,,,,,,,,,,,,,,,,胸部・血管外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,内科（呼吸器・循環器）,,,,,,,,,,,,,,,,,,,,,消化器外科(胃腸外科),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,食道内科,,,,,,,,,,,,,,,,,,,,,肛門科（肛門外科）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,思春期心療内科,,,,,,,,,,,,,,,,,,,,,心臓血管外科（循環器外科）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,消火器内科（内視鏡）,,,,,,,,,,,,,,,,,,,,,気管食道科（気管食道外科）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,老年神経内科,,,,,,,,,,,,,,,,,,,,,消化器・肛門・乳腺・血管外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,消化器・胃腸内科,,,,,,,,,,,,,,,,,,,,,乳腺・消化器外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,緩和ケア内科又は内科（緩和ケア）,,,,,,,,,,,,,,,,,,,,,消化管外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,小児漢方内科,,,,,,,,,,,,,,,,,,,,,ペインクリニック（外科）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,漢方消化器内科,,,,,,,,,,,,,,,,,,,,,人工透析血管外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,小児呼吸器内科,,,,,,,,,,,,,,,,,,,,,胃腸・大腸・胆のう・肛門外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,内科（消化器・循環器・呼吸器）,,,,,,,,,,,,,,,,,,,,,腫瘍・疼痛緩和外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,女性内科（性感染症）,,,,,,,,,,,,,,,,,,,,,外科（消化器・乳腺・肛門）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,内科（高齢者）,,,,,,,,,,,,,,,,,,,,,肝臓・胆嚢外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,高齢者心療内科,,,,,,,,,,,,,,,,,,,,,膝関節外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,胃腸内視鏡内科,,,,,,,,,,,,,,,,,,,,,皮膚外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,内分泌･代謝内科,,,,,,,,,,,,,,,,,,,,,外科（乳腺・肛門）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,心臓･循環器内科,,,,,,,,,,,,,,,,,,,,,矯正口腔外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,消化器・胃腸内科（内視鏡）,,,,,,,,,,,,,,,,,,,,,胃腸・消化器外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,大腸肛門内科,,,,,,,,,,,,,,,,,,,,,整形外科・リウマチ科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,内科（ペインクリニック・循環器）,,,,,,,,,,,,,,,,,,,,,腎臓外科・泌尿器科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,漢方腫瘍内科（がん漢）,,,,,,,,,,,,,,,,,,,,,耳鼻咽喉科・頭頸部外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,内科（人工透析・腎臓）,,,,,,,,,,,,,,,,,,,,,頭頚外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,不妊治療内科,,,,,,,,,,,,,,,,,,,,,外科（小児）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,漢方胃腸内科,,,,,,,,,,,,,,,,,,,,,外科(消化器）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,腎臓高血圧内科,,,,,,,,,,,,,,,,,,,,,外科（腫瘍）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,心療内科（小児）,,,,,,,,,,,,,,,,,,,,,外科（頭頸部）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,心療内科（女性）,,,,,,,,,,,,,,,,,,,,,外科（呼吸器）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,漢方脳神経内科,,,,,,,,,,,,,,,,,,,,,外科（心臓血管）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,気道食道内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,神内内分泌内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,循内肝臓内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,人工透析腎臓内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,消内内視鏡内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,内科（胃腸科）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,内科（脳神経内科）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,糖内内分泌内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,リウ血液内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,循内感染症内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,美皮漢方内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,内視鏡消化器内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,漢内内視鏡内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,放脂質代謝内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,呼内老年内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,胃内肛門内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,内科（心療内科）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,内科（循環器科）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,呼吸器・感染症内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,内科（呼吸器・循環器・アレルギー疾患・体謝・内分泌）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,消化器内科（胃腸・肝臓・胆のう・膵臓）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,内科（消化器・糖尿病・循環器）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,こう門内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,内科（循環器・糖尿病・代謝）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,漢方・心療内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,腎糖尿病内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,脂質・代謝内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,大腸・肛門内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,糖尿病・内分泌・代謝内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,糖尿病内分泌腺内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,内科（呼吸器・循環器・消化器・肝臓）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,内科（緩和ケア）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,腎臓・代謝内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,循環器科・循環器内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,神経内科・神経科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,呼吸器科・呼吸器内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,消化器科・消化器内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,胃腸科・胃腸内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,腎臓内科・人工透析内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,泌尿器内科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
