63,高齢者がん内科,,内．呼．アレ,,,胃腸内科，消化器内科，呼吸器内科,循環,小児腎臓内科,糖尿内分泌内,,,,,呼アレ,リウマチ科系その他,,,,,,,歯科，矯正歯科，小児歯科，歯科口腔外科,,,,内外循消,,,,,,,,,人工透析外,,内．ペ内．小．神内．呼内．消内．形．美．皮．美皮．外．腫内．乳外．脳外．婦．放．泌．呼外．糖内．内視鏡内科．内分泌,男性美容内科,リハ放麻眼泌婦,内．精．神内．皮,眼耳麻放形リハ,,小外整形脳皮泌婦眼耳放麻リハ歯,歯科一般,,小児矯歯,,リハ整皮婦ア,内．精．神,産婦放,,,,,,
64,内科（人工透析）,,内．呼内．アレ．皮,,,消化器内科，糖尿病内科，血液内科,内（循）,腎臓内科（人工,内分泌・代内,,,,,アレリウ,膠原病内,,,,,,,歯科，歯科口腔外科,,,,外内胃,,,,,,,,,人工透析血管外科,,代謝内科．整．口腔外科,男性美容皮膚科,放整泌眼耳麻皮,内．外．皮．婦．眼．耳咽．放．整,耳放麻脳眼リハ,,眼耳リハ放精麻形,歯科 矯正歯科,,049-283-2133（女子栄養大学事務室）,,脳麻眼婦放,思春,循内放,,,,,,
65,がん内科,,内．循．消．呼,,,消化器内科，循環器内科，呼吸器内科，人工透析内科,内（循　呼）,乳,糖尿・内分泌内,,,,,アレ呼内,リウ膠,,,,,,,不妊治療外科,,,,内消循外放麻,,,,,,,,,外科（消化器　乳腺　肛門）,,内．精．眼．耳咽．整．歯,男性美容外科,外小整形脳泌麻眼,内．整．婦．皮．眼．外．泌．耳咽．放．消内．循内．糖内．乳外．呼内．神内．心内．血内,外整脳形精泌眼耳放救,,リハ整皮婦ア,歯科矯正,,小児心,,リハ放麻眼泌婦,内．循内．消内．皮．心内．精．女内．性感染症内科,循放,,,,,,
66,美容内科,,内．胃内．消内．循内．呼内．小,,,胃腸内科，消化器内科，糖尿病代謝内科,内科（循環器　消化器　呼吸器）,人透内,内分泌・糖内,,,,,アレ外,膠原内,,,,,,,消化器内科，肛門外科,,,,内外胃こう,,,,,,,,,内分外,,内．整．皮．眼,美容外科・美容皮膚科・美容内科,眼耳リハ放麻歯形,内．循内．呼内．消内．消外．皮．乳外,眼皮泌外リハ,,リハ精,内．婦．呼．消．循．歯,,小児腫瘍内科,,循リハこう婦,精．心内．神,小放,,,,,,
67,脳内科,,内．呼内．消内．循内．外．肛内,,,呼吸器内科，消化器内科，循環器内科，小児歯科，歯科,呼吸器・循環器内科,内代内,糖尿病・内分泌内,,,,,透内アレ,膠内,,,,,,,漢方内科，漢方外科，呼吸器内科，循環器内科,,,,胃循,,,,,,,,,腎臓外科（臓器移植）,,内．心内．外．整,美容眼科,眼耳リハ麻形,神．内．皮．精,小整脳眼耳放麻泌精,,リハ放麻眼泌婦,内．眼．耳．歯．皮,,漢方小児科,,婦リハ,内．呼内．消内．循内．婦．泌．精．乳外．漢内．糖内,こう放,,,,,,
68,腎臓内科(人工透析）,,内．整．婦．皮．眼．外．泌．耳咽．放．消内．循内．糖内．乳外．呼内．神内．心内．血内,,,消化器内科、漢方内科,内科（糖尿病　循環器　呼吸器　消化器）,内泌内,内分泌・代謝内,,,,,アレルギ科,膠原病,,,,,,,男性整形外科,,,,胃外皮,,,,,,,,,外科（乳腺　肛門）,,内．皮．眼．耳咽．整．心内．精神科．,皮膚科・美容皮膚科,泌リハ形皮精循放消こう麻,内．皮．外．精,こう眼,,リハ皮,内．歯．精．心内,,児童・思春期精神科,,形心皮産婦リハ,心療精神科,ひ放,,,,,,
69,女性内科,,内．循内．呼内．消内．消外．皮．乳外,,,消火器内科，内視鏡内科，循環器内科，糖尿病内科,内．外．心内．呼内．循内．神内．消内,内内,内分泌・糖尿病内科,,,,,アレルギ―科,血液リウマチ科,,,,,,,甲状腺内科・外科,,,,リウ消外,,,,,,,,,外科（胃腸　乳腺　肛門　呼吸器）,,内．外．整．心内．眼．皮．歯,外科・整形外科・形成外科,眼耳麻放形リハ,内．小．リウ．皮．外．整．産婦．眼．耳．麻,麻眼リウ,,耳放皮歯リウリハ,内．精．心内．神内．皮．婦．眼．耳咽．整．歯,,小児消化器内科,,整形脳皮泌産婦眼耳リハ麻,内．皮．心内．精,整放,,,,,,
70,疼痛緩和内科,,内．婦．呼．消．循．歯,,,循環器内科，呼吸器内科，消化器内科,内．精．心内．呼内．循内．糖内．内分泌内科,腎臓泌尿器科,糖尿代謝内科,,,,,（ア）内,膠原病科,,,,,,,一般外科,,,,外(胃　大　肛),,,,,,,,,外科（消化器　乳腺　内分泌　小児　肛門）,,内．外．整．眼．耳咽．放．歯,美容皮外科,耳放麻脳眼リハ,内．小．整．皮,眼耳,,循リハこう婦,歯科口腔外科歯科,,歯．小歯,,内小婦,がん精神科,放診放治,,,,,,
71,緩和医療内科,,内．呼．循,,,消化器内科（胃腸科）,内．呼．消．循,腎（人工透析）,小児糖尿病内,,,,,アレルギー皮膚科,薬物療法リウマチ科,,,,,,,循環器外科（心臓・血管外科）,,,,消外乳外,,,,,,,,,甲状腺科,,整．リハ,形成眼科,麻リハ小心,内．眼．耳．歯．皮,整形脳皮泌産婦眼耳リハ麻,,眼耳リハ放麻歯形,歯科口腔悔過,,小内内,,婦麻内循,内．精．歯,皮放,,,,,,
72,消火器内科,,内．呼．外．眼．循．消．皮,,,内科胃腸科,内．外．循内．小,脂代内,代謝内,,,,,呼吸器・アレルギー内科,リュウマ,,,,,,,外科（化学療法）,,,,肛内消外,,,,,,,,,,,ペインクリニック外,ﾎﾞﾄｯｸｽ外来,小整脳眼耳放麻泌精,内．呼．外．眼．循．消．皮,眼耳リハ放,,眼耳リハ麻形,内．皮．眼．耳咽．歯,,矯．小歯,,［産婦］,内．精．眼．耳咽．整．歯,放消内,,,,,,
73,総合内科,,呼内．内．循内．消内．糖内,,,消化器内科（肝胆膵）,内．消．循．外．整．婦．眼．皮．泌．心内,内泌代内,脂質代謝内,,,,,呼吸器腫瘍アレルギー内科,腎リウマチ,,,,,,,乳腺・内分泌外科,,,,腎内消外,,,,,,,,,,,内ぺ,プラセンタ治療,耳麻リハ脳,漢内．皮,産婦眼,,リハリウ,歯．矯．歯外．小児歯科,,小児眼,,産婦女内,内．皮．眼．耳咽．整．心内．精神科．,放射線治,,,,,,
74,気管食道内科,,心内．精．神．呼．循．耳咽,,,消化器内科（消化管）,内．胃．循,内分泌内科（甲状腺）,糖尿病科,,,,,呼吸器アレルギー疾患内科,,,,,,,,呼吸器・乳腺外科,,,,消腫外,,,,,,,,,,,ぺ,審美・美容歯科,麻眼リウ,内．精．心内．神内．皮．婦．眼．耳咽．整．歯,眼糖内,,泌リハ形皮精循放消こう麻,内．歯．小,,小児糖尿病内科,,産婦放,内．精．外．皮．眼．耳咽．歯,放射科,,,,,,
75,血液透析内科,,内．小．呼．消．胃,,,消化器内科（胃腸・内視鏡内科）,循環器女性内科,内分泌外,糖尿病代謝内分泌科,,,,,気管支アレ,,,,,,,,心臓外科,,,,鏡外（胃　大腸）,,,,,,,,,,,ペ整外,皮膚形成科,整形脳皮泌産婦眼耳リハ麻,内．神．整．皮．眼．耳咽,皮眼,,眼耳麻放形リハ,内．心内．歯,,小児神経,,ひ産婦,内．歯．精,,,,,,,
76,血管内科,,内．呼．消．アレ,,,消化器内視鏡内科,内．循．消．皮．外,泌（人工透析）,内分泌糖尿病内科,,,,,ｱﾚﾙｷﾞ,,,,,,,,大腸・肛門外科,,,,消循,,,,,,,,,,,小整,,整脳形麻精リウ小,内．消．循．皮,脳神外眼,,耳放麻脳眼リハ,内．精．歯,,小神内,,産婦（生殖）,内．心内．神．皮．精,,,,,,,
77,(主)内科,,内．神内．循内．呼内．皮．婦．糖尿病,,,消化器・糖尿病内科,内．循．消．呼,糖尿内分泌内,糖尿病・内分泌・代謝内科,,,,,ｱﾚﾘｳ,,,,,,,,脳神経外科（脳外科）,,,,内泌内消外,,,,,,,,,,,股関節外来,,整リウリハ麻,皮．美皮,眼（整　眼は休止中）,,麻リハ小心,訪問歯科,,小アレ,,婦（生殖）,精．心内．内,,,,,,,
78,(従)糖尿病内科,,小児呼内,,,消化器内科（肝・胆・膵）,内．消内．循内．糖内．婦．皮．乳外,乳腺・内分泌外,糖尿病・内分泌代謝内科,,,,,漢方アレ,,,,,,,,脳神経科外科,,,,外（消）,,,,,,,,,,,側弯外来,,内消循外放麻,皮フ科,リウ眼,,婦リハ,代謝内科．整．口腔外科,,循環器小児科,,ひ（不妊）,内．精．神．心内,,,,,,,
79,循環期内科,,内．呼内．消内．循内．婦．泌．精．乳外．漢内．糖内,,,消化器内科（胃腸・食道）,内．消内．循内．糖尿病代謝内科,内分泌・代内,代謝・内分泌内科,,,,,ｱﾚ耳,,,,,,,,胃外科,,,,歯外胃内,,,,,,,,,,,整形外科 ,,内小耳麻,内．眼．耳咽．皮,（眼）小,,眼皮泌外リハ,内．精．眼．耳咽．整．歯,,こ,,ひ婦,女性精神科,,,,,,,
80,消化器内科（胃腸内科）,,内．婦．放．循内．消内．乳外．形．呼内．心療内科．皮膚科,,,消化器・肝臓内,内．循．小．皮．リハ,糖尿・内分泌内,内分泌・代謝科,,,,,アレルギー科系その他,,,,,,,,消化器外科(胃腸外科),,,,こう乳外,,,,,,,,,,,脊椎,,婦麻内循,内．眼．皮,漢眼,,形心皮産婦リハ,内．精．外．皮．眼．耳咽．歯,,内．小．血内,,産婦眼,思春期,,,,,,,
81,糖尿病内科（代謝内科）,,内．ペ内．小．神内．呼内．消内．形．美．皮．美皮．外．腫内．乳外．脳外．婦．放．泌．呼外．糖内．内視鏡内科．内分泌,,,消化器・肝臓内科,内．小．皮．循内,腎リウ内,代謝内分泌内科,,,,,ア科,,,,,,,,消化器外科(胃腸外,,,,消内肛外,,,,,,,,,,,整形科,,ペイン,内．皮．眼．耳咽．歯,(眼）小,,耳麻リハ脳,内．外．整．心内．眼．皮．歯,,小心内,,殖医外,薬物療法,,,,,,,
82,呼吸器内科、腎臓内科,,内．呼内,,,肝臓・消化器内科,内．循内．人内,内分泌・糖内,糖尿病・代謝・内分泌内科,,,,,アレル,,,,,,,,消化器外科(,,,,肛外消外,,,,,,,,,,,精小外整皮泌婦眼耳リハ,,リハ麻,内．神内．循内．呼内．皮．婦．糖尿病,美容眼科,,整形脳皮泌産婦眼耳リハ麻,内．歯．精,,小漢内,,産婦（生殖）ひ（不妊）,思精,,,,,,,
83,胃腸内科，肛門外科,,呼感内,,,胃腸,内．循．精．皮,乳内分泌外,糖尿病・内分,,,,,ｱ科,,,,,,,,消化器外科(胃,,,,胃内肛外,,,,,,,,,,,整心皮眼リハ麻リウ放救,,リハペ外,内．皮．小,漢方眼,,眼耳リハ放,内．歯．心内．外,,歯．矯．小歯,,婦(生殖）,精神科 ,,,,,,,
84,美容内科、美容皮膚科,,呼吸器アレルギー内科,,,消化器内,内．胃内．消内．循内．呼内．小,血液透析内,糖尿病・代謝内,,,,,ｱﾚﾙｷﾞｰ疾患内,,,,,,,,移植外科,,,,消外肛外,,,,,,,,,,,整脳リハ内,,老内ペ外,腫瘍皮膚科,形成眼科,,内外脳リハ,内．外．整．眼．耳咽．放．歯,,こ内,,産婦(生殖),老神,,,,,,,
85,内視鏡内科，消化器内科,,呼吸器科 ,,,胃腸科内科,内．循内．泌,糖尿病・内分泌内,糖尿病・内分泌科,,,,,アレルギー科（呼吸器）,,,,,,,,乳線外科,,,,肛外胃内,,,,,,,,,,,小外整脳皮泌リハ,,麻循内,形成皮膚科,精神科・神経内科眼科,,内リハ,内．歯．眼,,小児科皮膚,,婦漢内,精小外整皮泌婦眼耳リハ,,,,,,,
86,消化器･循環器内科,,内外呼,,,胃腸内,内．呼内．消内．循内．外．肛内,腎泌,内分泌代謝科,,,,,,,,,,,,,化学療法外科,,,,消内乳外,,,,,,,,,,,精リウ小外整形脳,,麻ペ内,内．循内．消内．皮．心内．精．女内．性感染症内科,眼科系その他,,内小リハ,歯科矯正歯科,,小児リハビリテーション科,,産婦耳,精リウ小外整形脳,,,,,,,
87,膠原病内科,,内循呼,,,消化器科（胃腸科）,内．循内．整．消内．皮,甲状腺内,内科（糖尿病　循環器　呼吸器　消化器）,,,,,,,,,,,,,小児整形外科,,,,外(鏡),,,,,,,,,,,アリウ小外整形脳,,耳麻,皮．小皮．アレ．美皮．形,性病科眼科,,整リウリハ,矯正口腔外科,,精．神内．心内．内．小,,婦（不妊）,精リハ,,,,,,,
88,美容皮膚科，消化器内科,,内消循呼,,,食道,内．消内．循内,リウ・腎内,糖尿病・代謝内分泌科,,,,,,,,,,,,,ペインクリニック整形外科,,,,外（消鏡）,,,,,,,,,,,整泌リハ麻,,ペ内麻,内．皮,脳神経外科眼科,,整リウリハ麻,矯正歯,,内．循．小．皮．リハ,,不妊,小眼精形放リハ呼麻循消救,,,,,,,
89,循環器内科，消化器内科，消化器外科，呼吸器内科，理学療法科，糖尿病内科，老人内科,,皮呼内,,,内視鏡外,内．消．循,内分泌・代謝内,（糖尿病内科）,,,,,,,,,,,,,リウマチ整形外科,,,,呼胃,,,,,,,,,,,小外整脳皮泌耳,,リハペ内,内．婦．放．循内．消内．乳外．形．呼内．心療内科．皮膚科,,,訪問リハ,矯正歯口,,内．小．皮．麻．アレ,,女内殖医外,眼耳リハ放麻精,,,,,,,
90,消化器内科，呼吸器内科，循環器内科,,呼内循内,,,消化器内科(胃腸内科),内．整．婦．皮．眼．外．泌．耳咽．放．消内．循内．糖内．乳外．呼内．神内．心内．血内,内分泌・糖尿病内科,糖尿病・甲状腺内科,,,,,,,,,,,,,肝胆膵外科,,,,外科（消化器　肛門）,,,,,,,,,,,外整脳皮泌耳,,麻漢内,皮ふ泌尿科,,,リハ麻,高齢者歯科,,内．小．皮．循内,,婦麻,小形眼精麻,,,,,,,
91,漢方内科，漢方精神科，漢方･診療内科,,（呼感,,,内視鏡,内．消内．循内．婦．放,乳腺内科,内．精．心内．呼内．循内．糖内．内分泌内科,,,,,,,,,,,,,乳腺腫瘍外科,,,,女内視外,,,,,,,,,,,整眼形麻リハ小,,婦麻,内．皮．心内．精,,,リハペ外,小歯矯正,,精．神．心内．内．小,,婦神内,小精形泌歯歯外,,,,,,,
92,アレルギー内科、消化器内科､漢方内科,,呼内糖内,,,内視,内．循内．呼内．消内．消外．皮．乳外,乳腺科,糖尿代謝内,,,,,,,,,,,,,脳外科,,,,外科（消外　肛外　がん）,,,,,,,,,,,外整,,ペ内ペ外,内．外．皮,,,脳神外リハ,頭,,小児脳神経内科,,外産婦,耳婦精,,,,,,,
93,糖尿病代謝内科，循環器内科，呼吸器内科，消化器内科,,呼内消内,,,内鏡内,内．外．小．循．胃．放,透,代,,,,,,,,,,,,,「消化器　胃腸外科」,,,,（消化器）,,,,,,,,,,,小外整脳,,リハペ整,内．消内．皮,,,こうリハ,歯婦麻,,内．胃内．消内．循内．呼内．小,,産婦（生）,眼耳精,,,,,,,
94,呼吸器内科，循環器内科，胃腸内科,,循内呼内,,,消内（内視鏡）,心臓血管,乳腺腫瘍内科,小児糖尿病内科,,,,,,,,,,,,,外科（内視鏡）,,,,消火器外科,,,,,,,,,,,心整脳放麻眼耳皮リハ形産精泌ア,,ﾍﾟｲﾝ外,男性皮膚科,,,ひリハ,小精形泌歯歯外,,内．胃内．小．糖内,,周内,心整脳放麻眼耳皮リハ形産精泌ア,,,,,,,
95,呼吸器内科､循環器内科,,内（呼）,,,消内視鏡内,内．婦．呼．消．循．歯,内（透析）,糖尿病内分泌代謝内科,,,,,,,,,,,,,腎臓外科,,,,内鏡外,,,,,,,,,,,整形脳皮泌,,女ペ内,皮．内,,,耳リハ,外心歯,,歯。小歯,,婦(妊),眼耳リハ放精麻形,,,,,,,
96,消化器内科，循環器内科，乳腺外科,,呼内感内,,,外（内視鏡）,内．循,内秘,糖尿病院内科,,,,,,,,,,,,,胆のう外科,,,,食,,,,,,,,,,,小外整形脳皮泌婦眼耳放麻リハ歯,,整（ペインクリニック）,皮外,,,リハ消内,婦歯,,内．小,,婦人科（不妊治療　生殖医療）泌尿器科,リハ精,,,,,,,
97,内分泌内科，循環器内科，消化器内科,,脳神外呼内,,,外（消　内視）,内．呼．循,小児内分泌内,糖尿病代謝,,,,,,,,,,,,,膵臓外科,,,,消外（胃外）,,,,,,,,,,,循小外整脳皮泌,,ペインクリニック（精神科）,内．ペ内．小．神内．呼内．消内．形．美．皮．美皮．外．腫内．乳外．脳外．婦．放．泌．呼外．糖内．内視鏡内科．内分泌,,,アレリハ,小外整形脳皮泌婦眼耳放麻リハ歯,,思春期小児科,,婦（生）,精耳,,,,,,,
98,循環器内科，心臓内科,,消内呼内,,,大腸内視鏡内科,内．呼．外．眼．循．消．皮,腎内（人工透析）,内．消内．循内．糖内．婦．皮．乳外,,,,,,,,,,,,,脳脊髄神経外科,,,,消外（内視鏡）,,,,,,,,,,,リハ整皮婦ア,,疼,内．整．皮．眼,,,皮リハ,耳放皮歯リウリハ,,小児耳鼻咽喉,,婦（妊）,精脳整,,,,,,,
99,消化器内科、胃腸内科、呼吸器内科、循環器内科,,アレ呼内,,,消胃,呼内．内．循内．消内．糖内,内科（人口透析）,内．消内．循内．糖尿病代謝内科,,,,,,,,,,,,,運動器外科,,,,外科（乳腺　肛門　胃腸）,,,,,,,,,,,放整泌眼耳麻皮,,ペインクリニック・整形外科,漢方皮フ科,,,リハ肛外,眼耳リハ放麻歯形,,内．小．整．皮,,婦人科（生殖医療　不妊治療）,泌リハ形皮精循放消こう麻,,,,,,,
100,消化器内科，胃腸内科,,歯呼内,,,消化器科∧胃腸科∨,心内．精．神．呼．循．耳咽,泌(人工透析),脂代,,,,,,,,,,,,,消化器内視鏡外科,,,,(胃腸外科)消化器外科,,,,,,,,,,,外小整形脳泌麻眼,,内科（漢方、ペインクリニック）,内．皮．眼．耳咽．整．心内．精神科．,,,リハ胃内,［小歯］,,呼吸器小児科,,産婦(生),外整脳形精泌眼耳放救,,,,,,,
101,美容皮フ科、美容内科,,歯外呼内,,,内科（内視鏡）,内．消．循．皮,糖尿病代謝内分泌科,内．胃内．小．糖内,,,,,,,,,,,,,大腸肛門外科,,,,腹部外,,,,,,,,,,,整放小,,ペイクリニック外科,内．精．外．皮．眼．耳咽．歯,,,リハペ内,［歯口］,,内．小．呼．消．胃,,生殖医療産婦人科,小整脳眼耳放麻泌精,,,,,,,
102,小児皮膚科，美容皮フ科，呼吸器内科，循環器内科,,リウ呼内,,,肝臓消化器内科,内．神内．循内．呼内．皮．婦．糖尿病,内分泌糖尿病内科,内．糖内,,,,,,,,,,,,,疼痛緩和外科,,,,消化器外科（胃腸,,,,,,,,,,,眼耳整皮泌,,ペインクリック内科,内．外．整．心内．眼．皮．歯,,,リハ呼外,矯歯］,,小神,,婦人科(不妊治療）,外整脳形精小皮泌,,,,,,,
103,循環器内科，消化器内科，胃腸内科，呼吸器内科,,リハ呼内,,,内科（循環器　消化器　呼吸器）,内．循内．消内．皮．心内．精．女内．性感染症内科,内科＜人工透析＞,内．整．婦．皮．眼．外．泌．耳咽．放．消内．循内．糖内．乳外．呼内．神内．心内．血内,,,,,,,,,,,,,小児歯科口腔外科,,,,消（胃）,,,,,,,,,,,精脳整,,ﾍﾟｲﾝ内,皮ひ,,,リハ循内,「小歯」,,児童診療科,,男性泌尿器科（不妊治療）,整脳形麻精リウ小,,,,,,,
104,循環器内科，胃腸内科,,呼循,,,内（内視鏡）,内．呼内．消内．循内．婦．泌．精．乳外．漢内．糖内,糖尿病・内分泌・代謝内科,腎臓内分泌代謝内科,,,,,,,,,,,,,外科（鼡形ヘルニア）,,,,脳神経外科胃腸科,,,,,,,,,,,外小整脳皮泌,,麻酔科（ペインクリニック）,内．心内．神．皮．精,,,リハ大腸,「矯歯」,,内科小児科,,不妊治療・生殖医療婦人科,内精外歯,,,,,,,
105,肛門外科，内分泌内科,,呼胃,,,胃・大腸・消化器内科,内．婦．放．循内．消内．乳外．形．呼内．心療内科．皮膚科,糖尿病・内分泌代謝内科,呼内．内．循内．消内．糖内,,,,,,,,,,,,,乳腺・甲状腺外科,,,,外科（消化器　乳腺　肛門）,,,,,,,,,,,外整脳形精泌眼耳放救,,ペインクリニック内科外科,内．外．麻．皮,,,心臓リハ,［矯歯］,,思春,,産婦人,［老年精神］,,,,,,,
106,循環器内科，呼吸器内科,,内科(呼吸器),,,食道・胃腸内科,内．循内,代謝・内分泌内科,代謝糖尿病内科,,,,,,,,,,,,,形成美容外科,,,,肝臓・消化,,,,,,,,,,,小整脳眼耳放麻泌精,,麻酔科(敷地宏一）,産婦．皮,,,リウリハ,内精外歯,,内．皮．小,,産婦（生医）,精小,,,,,,,
107,呼吸器内科，循環器内科，消化器内科,,呼吸科,,,内科（呼吸器・消化器）,内．循内．小,内分泌・代謝科,糖尿内分泌内科,,,,,,,,,,,,,頸部甲状腺乳腺外科,,,,外科（胃腸　乳腺　肛門　呼吸器）,,,,,,,,,,,外整脳形精小皮泌,,ペインクリニック（内科）,皮．形．美,,,小外リハ,歯整,,小児呼内,,婦（休診中）,精神内,,,,,,,
108,消化器内科，内視鏡内科,,呼吸器緩和ケア内科,,,内科（糖尿病　循環器　呼吸器　消化器）,血管,代謝内分泌内科,内．神内．循内．呼内．皮．婦．糖尿病,,,,,,,,,,,,,外科（乳腺・甲状腺）,,,,外科（消化器　乳腺　内分泌　小児　肛門）,,,,,,,,,,,整形脳皮泌産婦眼耳リハ麻,,ペインクリニック（外科）,漢方皮,,,リハ美皮,歯科口,,皮．小皮．アレ．美皮．形,,泌尿器科（不妊治療）,神内精,,,,,,,
109,消化器内科，循環器内科,,呼吸器腫瘍内科,,,小児消化器内科,内科・循環器内科,糖尿病・代謝・内分泌内科,内．呼内．消内．循内．婦．泌．精．乳外．漢内．糖内,,,,,,,,,,,,,感染症外科,,,,,,,,,,,,,,,整脳形麻精リウ小,,ペ整形,心療皮,,,外リハ,歯科小児,,小内,,産婦人科系その他,精糖内,,,,,,,
110,乳腺外科，消化器内科，肛門外科，老年内科，漢方内科,,呼吸器・アレルギー内科,,,内．外．心内．呼内．循内．神内．消内,循環器内科 ,内分,内．ペ内．小．神内．呼内．消内．形．美．皮．美皮．外．腫内．乳外．脳外．婦．放．泌．呼外．糖内．内視鏡内科．内分泌,,,,,,,,,,,,,消化器・乳腺外科,,,,,,,,,,,,,,,整形美皮,,ﾍﾟｲﾝ内科,皮膚科アレルギー科,,,リハ呼内,歯小歯,,内．歯．小,,不妊科,高精,,,,,,,
111,消化器内科，内視鏡内科，呼吸器内科，循環器内科,,内科（消化器・循環器・呼吸器・糖尿病）,,,鏡内,循器内科,腎臓・内分泌内科,糖尿病代謝内分泌内科,,,,,,,,,,,,,口腔外科歯科,,,,,,,,,,,,,,,内整ア,,脳神経外科麻酔科,皮膚泌尿科,,,リハペ整,歯外胃内,,心療小児科,,婦人腫瘍科,精老内,,,,,,,
112,呼吸器内科，循環器内科,,呼吸器内科（内視鏡）,,,消化器胃腸科,内外循消,腎臓内科（人,内．リウ．アレ．糖内,,,,,,,,,,,,,美容形成外科,,,,,,,,,,,,,,,内外整,,ペインクリニ,皮膚アレルギー科,,,リハ糖,整歯,,思春期小児,,婦人（不妊治療　内視鏡）,女心内女精,,,,,,,
113,胃腸内科、乳腺・内分泌科、肛門外科,,内科（糖尿病、循環器、消化器、呼吸器）,,,内．呼．消．循,内小循,糖尿病・内分泌科,糖尿病脂質代謝内科,,,,,,,,,,,,,歯科 歯科口腔外科,,,,,,,,,,,,,,,内消整リウ,,整形外科（ペインクリニック）,内科・皮膚科,,,循リハ,歯呼内,,腎臓小児科,,泌尿器科（人工透析　不妊治療）,精児,,,,,,,
114,老年内科，消化器内科,,内科呼吸器内科,,,外．消内．乳外,内消循外放麻,内分泌代謝科,脂質代謝,,,,,,,,,,,,,矯正外科,,,,,,,,,,,,,,,整リウリハ,,ペインクリニッ,外科（皮膚外来）,,,こリハ,歯歯外,,循環器小児,,内視鏡婦人科,女精,,,,,,,
115,消化器内科(内視鏡）,,呼吸器腫瘍アレルギー内科,,,消化,内消循,腎泌尿器科,腎内代内,,,,,,,,,,,,,手外科,,,,,,,,,,,,,,,整リウリハ麻,,,皮膚科 ,,,ﾘハ,歯外呼内,,内．小．救,,産婦人科（不妊治療　生殖医療）,腫精,,,,,,,
116,糖尿病・内分泌内科,,呼吸器アレルギー疾患内科,,,内．消．循．外．整．婦．眼．皮．泌．心内,胃循,糖尿病・代謝内分泌科,代内内,,,,,,,,,,,,,皮膚外科,,,,,,,,,,,,,,,外整皮,,,精小外整皮泌婦眼耳リハ,,,心リハ,歯科口腔歯科,,新内,,,心精,,,,,,,
117,小児内科,,呼吸器内科・呼吸器腫瘍内科,,,内．心内．消内．精．内視鏡内科,内循,糖尿病・甲状腺内科,腎糖内,,,,,,,,,,,,,ペイン外科,,,,,,,,,,,,,,,歯整,,,整心皮眼リハ麻リウ放救,,,ﾘﾊﾋﾞﾘﾃｰｼｮﾝ,矯正歯科矯歯,,内．循内．小,,,ペインクリニック（精神科）,,,,,,,
118,内科（ペインクリニック）,,呼腫内,,,内．胃．循,内循呼,腎臓・人工透析内科,糖内内,,,,,,,,,,,,,女性乳腺外科,,,,,,,,,,,,,,,ペイン,,,小外整脳皮泌リハ,,,リハビリーテーション科,歯科口腔,,新生児,,,思春期・児童精神科,,,,,,,
119,循環器内科，緩和ケア内科,,呼吸器・感染症内科,,,消化器肝臓内科,婦麻内循,内．精．心内．呼内．循内．糖内．内分泌内科,分代内,,,,,,,,,,,,,ペイン整形外科,,,,,,,,,,,,,,,整こう,,,心皮泌,,,リハビリエーション科,歯科口腔科,,分代小,,,児童・老年精神科,,,,,,,
120,肛門外科，肛門内科，胃腸内科,,呼吸器科(呼吸器内科),,,胃腸内視鏡内科,内消循呼,小内内,分代小,,,,,,,,,,,,,大腸内視鏡外科,,,,,,,,,,,,,,,リハペ外,,,小外整脳皮泌耳,,,ﾘﾊﾋﾞﾘﾃｰｼｮ,口腔外科（旧法）,,小リウ,,,精神経,,,,,,,
121,消化器内科，内視鏡内科，糖尿病内科,,内科（肝臓　胃腸　消化器　呼吸器）,,,漢消内,内［循環器内科,透析,糖代分内,,,,,,,,,,,,,循環器科整形外科,,,,,,,,,,,,,,,老内ペ外,,,外整脳皮泌耳,,,疼,土井歯科医師：訪問診療専門,,思春期,,,精内,,,,,,,
122,消化器内科，内視鏡内科，肝臓内科,,呼吸呼内,,,漢方消化器内科,内神循,甲状腺内分泌内科,体謝,,,,,,,,,,,,,アレルギー疾患外科,,,,,,,,,,,,,,,整小外,,,皮外リハア,,,ﾘﾊﾋﾞﾘﾃ,小児歯科矯正歯科,,小児循環器も診察可能,,,児思精,,,,,,,
123,循環器内科、呼吸器内科、消化器内科,,呼内科,,,内．循．消．皮．外,循小,糖尿病内分泌代謝内科,内分代内,,,,,,,,,,,,,内．腎内．糖内．循内．消内．血外．人内．内視鏡外科,,,,,,,,,,,,,,,麻ペ内,,,眼耳麻泌形皮リハ,,,リハビテーション科,歯科（訪問診療）,,小児泌,,,精神科・神経内科眼科,,,,,,,
124,糖尿病・内分泌内科、アレルギー疾患内科,,呼吸器内科（化学療法）,,,内．泌．胃．肛．理学診療科,循内放,内分泌科,糖内分泌内,,,,,,,,,,,,,男性不妊治療外科,,,,,,,,,,,,,,,ぺ外,,,心整脳放麻眼耳皮リハ形産精泌ア,,,ﾃｰｼｮﾝ科,小児歯科矯正歯科歯科口腔外科,,小歯矯正,,,精神科系その他,,,,,,,
